year,fips,totalvotes,DEMOCRAT,REPUBLICAN,OTHER,lagDEM,lagREP,lagOTH,Bac,Ass,High,Low,Civilian_labor_force,Unemployed,unemprate
2000,21067,105477,47277,54495,3705,NA,NA,NA,23752,37448,46420,59615,149579,4343,0.029034824407169455
2000,21069,5179,1813,3282,84,NA,NA,NA,3069,3473,1806,806,6488,301,0.04639334155363749
2000,21071,15394,10088,5068,238,NA,NA,NA,10973,8492,6158,2747,13815,947,0.06854867897213174
2000,21073,21654,10853,10209,592,NA,NA,NA,6874,10166,7625,7723,25464,849,0.03334118755890669
2000,21075,2788,1452,1293,43,NA,NA,NA,1558,1991,974,588,3147,165,0.052430886558627265
2000,21077,2459,1049,1345,65,NA,NA,NA,1604,2223,835,345,3917,153,0.03906050548889456
2000,21079,5823,1713,4043,67,NA,NA,NA,3048,3553,2305,1045,7567,262,0.03462402537333157
2000,21081,7103,2568,4405,130,NA,NA,NA,3823,6131,2603,1304,11584,441,0.03806975138121547
2000,21083,14231,6097,7849,285,NA,NA,NA,6635,9694,5473,3130,17147,844,0.04922143815244649
2000,21085,8558,2604,5843,111,NA,NA,NA,5930,5921,2863,1226,11256,574,0.05099502487562189
2000,21087,4756,1085,3615,56,NA,NA,NA,3079,2892,1286,726,5345,243,0.04546304957904584
2000,21089,14663,7164,7233,266,NA,NA,NA,6300,9564,6545,2914,15824,914,0.05776036400404449
2000,21091,3610,1508,2032,70,NA,NA,NA,1238,2481,1266,442,4185,205,0.04898446833930705
2000,21093,30690,11095,18964,631,NA,NA,NA,10323,20021,19047,8967,43043,1840,0.04274794972469391
2000,21095,10535,5365,4980,190,NA,NA,NA,9100,7553,3436,1952,10039,823,0.08198027692001196
2000,21097,6611,2658,3793,160,NA,NA,NA,3104,5118,2512,1275,9145,322,0.035210497539639146
2000,21099,6019,2201,3725,93,NA,NA,NA,4799,4025,1847,803,7637,357,0.04674610449129239
2000,21101,16039,8054,7698,287,NA,NA,NA,6511,11318,8000,4131,22860,796,0.03482064741907261
2000,21103,5473,2117,3244,112,NA,NA,NA,2670,4465,1914,983,7780,245,0.031491002570694086
2000,21105,2124,940,1151,33,NA,NA,NA,1329,1459,619,327,2367,110,0.04647232784114914
2000,21107,16489,6734,9490,265,NA,NA,NA,9021,12056,7055,3332,21259,1134,0.05334211392821864
2000,21109,4855,701,4079,75,NA,NA,NA,4055,2875,1098,583,5043,283,0.0561173904421971
2000,21111,302362,149901,145052,7409,NA,NA,NA,84268,134929,129770,115317,362574,13226,0.036478070683501854
2000,21113,15061,4633,10074,354,NA,NA,NA,5059,7822,6096,5205,20689,605,0.0292425926821016
2000,21115,8180,3251,4783,146,NA,NA,NA,5702,5525,3052,1456,9091,518,0.05697943020569794
2000,21117,56249,19100,35363,1786,NA,NA,NA,17460,31834,26058,22375,83076,2653,0.03193461408830468
2000,21119,6458,4349,2029,80,NA,NA,NA,4719,3525,2012,1171,5708,415,0.07270497547302032
2000,21121,9910,3690,6058,162,NA,NA,NA,9366,6641,2602,1792,11116,632,0.056854983807124865
2000,21123,5179,1727,3384,68,NA,NA,NA,2612,3629,1792,984,6422,281,0.04375583930239801
2000,21125,18120,4856,13029,235,NA,NA,NA,12445,11999,6321,3666,24149,1001,0.04145099175949315
2000,21127,5307,2258,2969,80,NA,NA,NA,4290,3386,1900,680,5496,377,0.06859534206695779
2000,21129,2764,836,1893,35,NA,NA,NA,2640,1660,744,337,2491,145,0.05820955439582497
2000,21131,4434,1210,3159,65,NA,NA,NA,3904,2473,1317,520,3931,228,0.058000508776392776
2000,21133,8985,4698,4092,195,NA,NA,NA,7029,5575,3029,1297,8799,682,0.07750880781907035
2000,21135,4568,1293,3217,58,NA,NA,NA,3940,3218,1502,596,5606,476,0.0849090260435248
2000,21137,7597,2678,4795,124,NA,NA,NA,5463,6293,2382,1302,10827,438,0.04045441950678858
2000,21139,4230,2022,2118,90,NA,NA,NA,1760,2792,1722,577,4929,275,0.055792249949279775
2000,21141,9332,3885,5344,103,NA,NA,NA,5498,6898,3402,1673,13266,482,0.036333484094678126
2000,21143,3420,1680,1688,52,NA,NA,NA,1981,2256,1321,627,3154,176,0.05580215599239061
2000,21151,23666,9309,13682,675,NA,NA,NA,10428,12531,9970,9196,37428,1317,0.03518756011542161
2000,21153,5453,2603,2785,65,NA,NA,NA,4198,2369,1311,532,4448,464,0.10431654676258993
2000,21155,6176,2778,3259,139,NA,NA,NA,3472,5167,2065,1068,8591,428,0.04981957862879758
2000,21157,13761,6203,7294,264,NA,NA,NA,4913,8093,5359,2913,14757,747,0.05062004472453751
2000,21159,4456,1714,2667,75,NA,NA,NA,3601,2324,1201,709,3448,248,0.07192575406032482
2000,21161,5873,2178,3572,123,NA,NA,NA,3031,4076,2628,1637,8303,308,0.03709502589425509
2000,21145,26689,11412,14745,532,NA,NA,NA,8887,15018,12981,8152,31641,1450,0.045826617363547296
2000,21147,4799,1418,3321,60,NA,NA,NA,5053,3312,1586,717,6068,400,0.06591957811470006
2000,21149,4022,1747,2219,56,NA,NA,NA,1965,2602,1587,583,4763,238,0.049968507243334036
2000,21163,9071,3596,5319,156,NA,NA,NA,3557,6438,4314,1822,11731,470,0.04006478561077487
2000,21165,2249,1038,1170,41,NA,NA,NA,1788,1654,416,355,2602,161,0.061875480399692546
2000,21167,8632,3092,5362,178,NA,NA,NA,3429,5891,2926,1912,10699,402,0.037573605009814
2000,21169,3849,1318,2476,55,NA,NA,NA,2828,2531,923,447,4601,206,0.04477287546185612
2000,21171,5569,1158,4377,34,NA,NA,NA,3332,2730,1170,664,5397,434,0.08041504539559015
2000,21173,8519,3833,4534,152,NA,NA,NA,4433,5904,2682,2014,11218,484,0.043144945623105724
2000,21175,4240,1875,2295,70,NA,NA,NA,4068,3050,1482,721,4876,311,0.06378178835110747
2000,21177,11956,6295,5518,143,NA,NA,NA,7423,8812,3683,1758,13095,759,0.0579610538373425
2000,21179,13488,5481,7714,293,NA,NA,NA,4996,10251,5358,3180,19647,813,0.04138036341426172
2000,21181,2673,994,1613,66,NA,NA,NA,1721,1744,824,347,3265,227,0.06952526799387443
2000,21183,8882,3303,5413,166,NA,NA,NA,5034,6313,2758,1132,10573,537,0.05078974746997068
2000,21185,20268,6236,13580,452,NA,NA,NA,4103,8055,8909,9299,24078,715,0.029695157405100092
2000,21187,4070,1394,2582,94,NA,NA,NA,2244,2886,1231,638,4998,180,0.03601440576230492
2000,21189,1826,339,1466,21,NA,NA,NA,1646,907,439,250,1525,86,0.05639344262295082
2000,21191,4803,1670,3044,89,NA,NA,NA,2469,4259,1475,878,7169,246,0.03431440926210071
2000,21193,11000,5514,5300,186,NA,NA,NA,8162,6149,3548,1737,9989,661,0.06617279006907599
2000,21195,24935,13611,11005,319,NA,NA,NA,17647,15840,8087,4579,24910,1508,0.06053793657165797
2000,21197,4362,2008,2258,96,NA,NA,NA,3721,3099,1115,550,5811,282,0.048528652555498195
2000,21199,21541,5415,15845,281,NA,NA,NA,13225,13386,7786,4033,25693,1110,0.043202428677071573
2000,21201,998,341,630,27,NA,NA,NA,613,570,247,136,1092,47,0.04304029304029304
2000,21203,5247,1174,3992,81,NA,NA,NA,4701,4105,1386,917,7154,334,0.04668716801789209
2000,21205,7226,3505,3546,175,NA,NA,NA,3625,3617,2485,2728,10783,463,0.042937957896689236
2000,21207,7074,1710,5268,96,NA,NA,NA,4367,3932,2038,1100,7433,420,0.05650477599892372
2000,21209,13786,5472,7952,362,NA,NA,NA,3986,6820,5501,4152,18354,570,0.031055900621118012
2000,21211,12738,4435,8068,235,NA,NA,NA,4616,7627,5728,4125,18345,548,0.029871899700190788
2000,21213,5824,2583,3169,72,NA,NA,NA,2818,4384,2202,1276,8475,288,0.033982300884955755
2000,21215,4772,1554,3150,68,NA,NA,NA,1889,3095,1840,848,6532,195,0.02985303123086344
2000,21217,9051,2790,6151,110,NA,NA,NA,4875,5505,3016,1857,11191,573,0.05120185863640425
2000,21219,4187,1496,2646,45,NA,NA,NA,2834,2846,1362,716,5754,234,0.040667361835245046
2000,21221,5344,2110,3130,104,NA,NA,NA,2478,3269,2083,1067,5952,264,0.04435483870967742
2000,21223,3081,1181,1837,63,NA,NA,NA,1566,2183,1183,408,4087,152,0.03719109371176903
2000,21225,5368,2547,2749,72,NA,NA,NA,2200,4087,2198,1039,7415,347,0.04679703304113284
2000,21227,32975,12180,20235,560,NA,NA,NA,11050,17544,13629,13846,50234,1847,0.03676792610582474
2000,21229,4588,1458,3044,86,NA,NA,NA,2226,2751,1215,952,5225,213,0.04076555023923445
2000,21231,6474,2312,4069,93,NA,NA,NA,5556,4705,1942,950,8172,443,0.05420949583945179
2000,21233,5072,2388,2599,85,NA,NA,NA,2740,4099,1917,668,6777,308,0.04544783827652354
2000,21235,11774,4101,7502,171,NA,NA,NA,8777,7143,3754,3034,14285,692,0.048442422121106055
2000,21237,2425,1136,1267,22,NA,NA,NA,2119,1406,562,484,2520,211,0.08373015873015872
2000,21239,10137,3995,5890,252,NA,NA,NA,2702,4583,4237,4024,13423,366,0.027266631900469344
2000,22001,23238,8892,13814,532,NA,NA,NA,12558,13535,6119,3361,23815,1346,0.05651900062985513
2000,22003,8292,3914,4035,343,NA,NA,NA,6182,6389,2689,1557,8687,569,0.06550017267180845
2000,22005,30844,13385,16818,641,NA,NA,NA,9439,19299,10811,6709,38264,1967,0.05140602132552791
2000,22007,10053,5222,4388,443,NA,NA,NA,5858,5311,2181,1061,9957,622,0.06246861504469218
2000,22009,14653,6701,7329,623,NA,NA,NA,10707,9856,3847,2196,15650,972,0.062108626198083064
2000,22011,12205,3958,7862,385,NA,NA,NA,5260,8317,4565,2894,13959,721,0.051651264417221864
2000,22013,7006,3413,3269,324,NA,NA,NA,2863,4196,1946,1167,5911,387,0.06547115547284724
2000,22015,35915,11933,23224,758,NA,NA,NA,10409,19900,19831,11097,46913,2182,0.046511627906976744
2000,22017,95639,47530,46807,1302,NA,NA,NA,33924,51202,41202,32683,114488,5743,0.05016246244147858
2000,22019,73636,33919,38086,1631,NA,NA,NA,26305,39616,29325,19317,86147,4250,0.04933427745597641
2000,22021,4328,1359,2817,152,NA,NA,NA,2394,2673,1247,608,4332,287,0.06625115420129271
2000,22023,4183,1435,2593,155,NA,NA,NA,1994,2677,1090,496,4520,220,0.048672566371681415
2000,22025,4765,1718,2912,135,NA,NA,NA,2666,2533,1056,649,4123,377,0.09143827310211011
2000,22027,6281,2721,3384,176,NA,NA,NA,3827,3933,2022,1387,6461,403,0.06237424547283702
2000,22029,8499,3569,4627,303,NA,NA,NA,4539,4417,2634,1224,7728,636,0.08229813664596274
2000,22031,10596,5036,5260,300,NA,NA,NA,4792,6545,3129,1652,10753,647,0.06016925509160234
2000,22033,168989,76516,89128,3345,NA,NA,NA,39507,64694,65608,75487,206329,9265,0.0449040125236879
2000,22035,3245,1876,1280,89,NA,NA,NA,2332,1731,795,684,3091,291,0.09414428987382724
2000,22037,8099,3870,4051,178,NA,NA,NA,4063,5483,2764,1567,8242,460,0.055811696190245084
2000,22039,13612,5763,7290,559,NA,NA,NA,9581,6590,3305,2035,12090,700,0.05789909015715467
2000,22041,8356,2792,5363,201,NA,NA,NA,5178,4904,2031,1310,8171,583,0.07134989597356504
2000,22043,7055,2099,4784,172,NA,NA,NA,3207,4957,2588,1169,7874,482,0.06121412242824486
2000,22045,30020,11762,17236,1022,NA,NA,NA,14550,16943,7559,4913,30367,1713,0.05640991866170514
2000,22047,14503,8355,5573,575,NA,NA,NA,7246,8198,3639,2018,12564,863,0.0686883158229863
2000,22049,7106,2582,4347,177,NA,NA,NA,2655,3994,2113,1300,6681,370,0.05538093099835354
2000,22051,179151,70411,105003,3737,NA,NA,NA,61945,89528,83072,64216,231068,10326,0.04468814374989181
2000,22053,12546,5162,6945,439,NA,NA,NA,5929,7967,3534,1922,12739,727,0.05706884370829735
2000,22059,6108,1397,4564,147,NA,NA,NA,2901,3552,1735,1031,5871,332,0.05654913983989099
2000,22055,78293,27190,48491,2612,NA,NA,NA,23430,33699,29464,29590,97017,3861,0.03979714895327623
2000,22057,34449,14627,18575,1247,NA,NA,NA,18818,21236,8929,6908,40936,1786,0.04362907953879226
2000,22061,16551,6851,9246,454,NA,NA,NA,4324,5438,5280,7017,19004,998,0.05251525994527468
2000,22063,36865,11008,24889,968,NA,NA,NA,12878,24408,12781,6461,44619,2448,0.05486451959927385
2000,22065,4743,2489,2127,127,NA,NA,NA,2808,2585,1433,844,4949,388,0.07839967670236411
2000,22067,12321,5289,6641,391,NA,NA,NA,6499,7536,3518,1893,12414,924,0.07443209279845336
