id	parliament	year	candidate_name	edate	birth_year	country_birth	occupation	riding_id	riding	province	votes	percent_votes	party_raw	party_minor_group	party_major_group	gov_party_raw	gov_minor_group	gov_major_group	num_candidates	type_elxn	elected	incumbent	gender	lgbtq2_out	indigenousorigins	lawyer	censuscategory	acclaimed	switcher	multiple_candidacy
3865	14	1921	"CHURCH, Thomas Langton"	"1921-12-06"	1870		"barrister"		"TORONTO NORTH"	"Ontario"	12412	59.490032	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	0	0		0	1	4	0	0	0
28017	14	1921	"SHAW, Joseph Tweed"	"1921-12-06"	1883		"barrister-at-law"		"CALGARY WEST"	"Alberta"	7369	45.847073	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	1	4	0	0	0
21929	14	1921	"MACLACHLAN, James Bryson"	"1921-12-06"			"secretarial treasurer of district no. 26"		"CAPE BRETON SOUTH AND RICHMOND"	"Nova Scotia"	8914	17.316135	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	1	0	0	0
25429	14	1921	"PAYNE, George Arthur"	"1921-12-06"			"retired farmer"		"GRENVILLE"	"Ontario"	2392	27.396633	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0		0	0	0
29790	14	1921	"TRAHAN, Arthur"	"1921-12-06"	1877		"lawyer"		"NICOLET"	"Quebec"	8298	78.512634	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	1	4	0	0	0
3011	14	1921	"CALDWELL, Thomas Wakem"	"1921-12-06"	1867		"farmer"		"VICTORIA--CARLETON"	"New Brunswick"	6413	54.467472	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	8	0	1	0
22531	14	1921	"MASON, William Robert"	"1921-12-06"			"physician"		"PARRY SOUND"	"Ontario"	3157	34.427483	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	3	0	0	0
3635	14	1921	"CHARLEBOIS, Julien"	"1921-12-06"			"farmer"		"VAUDREUIL--SOULANGES"	"Quebec"	293	3.4690979	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
27943	14	1921	"SEXSMITH, Edward James"	"1921-12-06"	1865		"farmer"		"LENNOX AND ADDINGTON"	"Ontario"	4735	50.690506	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	0	0		0	0	8	0	0	0
6134	14	1921	"DUPR�����, Pierre-Louis-Wilfrid"	"1921-12-06"			"architect"		"ST. DENIS"	"Quebec"	1366	5.737808	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	2	0	0	0
23108	14	1921	"MCIVOR, Norman Kitson"	"1921-12-06"			"physician"		"WINNIPEG CENTRE"	"Manitoba"	4034	20.82172	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	3	0	0	0
21233	14	1921	"LEVERT, Benoni"	"1921-12-06"			"labourer"		"NIPISSING"	"Ontario"	3280	17.48867	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	7	0	0	0
23996	14	1921	"MONTY, Hon. Rodolphe"	"1921-12-06"			"lawyer"		"BEAUHARNOIS"	"Quebec"	3272	38.86447	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	1	4	0	0	0
3201	14	1921	"CANTLEY, Thomas"	"1921-12-06"			"steel manufacturer"		"PICTOU"	"Nova Scotia"	7567	37.905125	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	9	0	0	0
8745	14	1921	"HALBERT, Robert Henry"	"1921-12-06"	1870		"retired farmer"		"ONTARIO NORTH"	"Ontario"	3919	50.95566	"United Farmers of Ontario"	"United_Farmers"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0		0	1	0
23453	14	1921	"MCQUARRIE, William Garland"	"1921-12-06"	1876		"barrister-at-law"		"NEW WESTMINSTER"	"British Columbia"	5520	43.461143	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	1	4	0	0	0
26060	14	1921	"POULIOT, Jean-Fran�����ois"	"1921-12-06"			"lawyer"		"T�����MISCOUATA"	"Quebec"	4833	35.036972	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
7916	14	1921	"GILLIS, Joseph E."	"1921-12-06"			"barrister"		"MACLEOD"	"Alberta"	922	9.055196	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	1	4	0	0	0
28979	14	1921	"STINSON, Thomas Hubert"	"1921-12-06"			"barrister"		"VICTORIA"	"Ontario"	7816	49.359016	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	1	4	0	0	0
22021	14	1921	"MACPHAIL, Agnes Campbell"	"1921-12-06"	1890		"schoolteacher and farmer"		"GREY SOUTHEAST"	"Ontario"	6958	49.856693	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	1		0	0	4	0	0	0
7670	14	1921	"GAUVREAU, Charles-Arthur"	"1921-12-06"	1860		"notary"		"T�����MISCOUATA"	"Quebec"	5625	40.7786	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	1	4	0	0	0
29143	14	1921	"SUTHERLAND, Daniel Wilbur"	"1921-12-06"			"merchant"		"YALE"	"British Columbia"	5933	47.815926	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	6	0	0	0
8149	14	1921	"GORDON, George Newcombe"	"1921-12-06"	1879		"barrister"		"PETERBOROUGH WEST"	"Ontario"	6890	59.284115	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	1	4	0	0	0
24582	14	1921	"NEWLANDS, John"	"1921-12-06"			"commercial traveller"		"HAMILTON EAST"	"Ontario"	1667	11.050713	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	6	0	0	0
26489	14	1921	"RAYFIELD, Walter Leigh"	"1921-12-06"			"organizer"		"TORONTO EAST"	"Ontario"	3984	26.684528	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	1	0	0	0
7976	14	1921	"GIROUX, Fran�����ois-Xavier-Arthur"	"1921-12-06"			"lawyer"		"MISSISQUOI"	"Quebec"	2740	34.215786	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	1	4	0	0	0
1147	14	1921	"BECK, S.A."	"1921-12-06"			"farmer"		"HALDIMAND"	"Ontario"	3800	38.83892	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
21044	14	1921	"L�����GER, Auguste Th�����ophile"	"1921-12-06"	1852		"farmer"		"KENT"	"New Brunswick"	4626	59.852505	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	8	0	0	0
23174	14	1921	"MCKENZIE, Murdoch A."	"1921-12-06"			"retired farmer"		"NORTH CAPE BRETON AND VICTORIA"	"Nova Scotia"	4060	35.430664	"Unknown"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0		0	0	0
21373	14	1921	"LIVINGSTON, William Wellington"	"1921-12-06"			"barrister-at-law"		"NORTH BATTLEFORD"	"Saskatchewan"	4596	32.53575	"Unknown"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
22888	14	1921	"MCDONALD, Angus"	"1921-12-06"	1867		"carpenter"		"TIMISKAMING"	"Ontario"	5797	34.450584	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	0	7	0	0	0
6500	14	1921	"EVANS, John"	"1921-12-06"	1867		"farmer"		"SASKATOON"	"Saskatchewan"	8057	54.041183	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	8	0	0	0
22434	14	1921	"MARTELL, Lewis Herbert"	"1921-12-06"	1885		"lawyer"		"HANTS"	"Nova Scotia"	4027	45.683495	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	1	4	0	0	0
1356	14	1921	"BENNETT, Hon. Richard Bedford"	"1921-12-06"			"barrister"		"CALGARY WEST"	"Alberta"	7353	45.747528	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
9282	14	1921	"HENRY, Bower"	"1921-12-06"			"farmer"		"CARLETON"	"Ontario"	3474	25.90604	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	8	0	0	0
22591	14	1921	"MATHIEU, Alfred"	"1921-12-06"			"painter"		"LAURIER--OUTREMONT"	"Quebec"	1289	5.952986	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	5	0	0	0
15006	14	1921	"KAY, William Frederic"	"1921-12-06"	1876		"farmer"		"MISSISQUOI"	"Quebec"	5268	65.78422	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	8	0	0	0
9543	14	1921	"HOGARTH, William Robert"	"1921-12-06"			"inspector"		"WINNIPEG SOUTH"	"Manitoba"	1185	6.089727	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	2	0	0	0
28762	14	1921	"STANSELL, John Lawrence"	"1921-12-06"	1875		"farmer"		"ELGIN EAST"	"Ontario"	3240	39.69615	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	8	0	0	0
29202	14	1921	"SWINDLE, Thomas Foster"	"1921-12-06"			"farmer"		"SIMCOE EAST"	"Ontario"	3414	21.831436	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
25563	14	1921	"PENNER, Jacob"	"1921-12-06"			"shipper"		"WINNIPEG NORTH"	"Manitoba"	565	5.3742986	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	7	0	0	0
4001	14	1921	"CLEMENTS, Herbert Sylvester"	"1921-12-06"			"broker"		"COMOX--ALBERNI"	"British Columbia"	2935	38.19625	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	1	0	0	0
23202	14	1921	"MCKINNON, Donald"	"1921-12-06"			"barrister"		"QUEEN'S"	"Prince Edward Island"	5808	19.082664	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	1	4	0	0	0
20536	14	1921	"LANOUETTE, Ad�����lard Wilfred"	"1921-12-06"			"shoemaker"		"ST. ANN"	"Quebec"	1081	6.2424207	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	6	0	0	0
3367	14	1921	"CARRUTHERS, John"	"1921-12-06"	1863		"physician"		"ALGOMA EAST"	"Ontario"	5007	40.72056	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	3	0	0	0
3192	14	1921	"CANNON, Lucien"	"1921-12-06"	1887		"lawyer"		"DORCHESTER"	"Quebec"	5744	68.00047	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	1	4	0	0	0
6508	14	1921	"EVANS, Walter Thompson"	"1921-12-06"			"barrister"		"WENTWORTH"	"Ontario"	3177	14.574732	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
9109	14	1921	"HAWKINS, Arthur Charles"	"1921-12-06"			"physician"		"HALIFAX"	"Nova Scotia"	4141	6.8439493	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	3	0	0	0
6172	14	1921	"DUSSAULT, Eug�����ne F."	"1921-12-06"			"customs broker"		"QUEBEC SOUTH"	"Quebec"	669	6.314299	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	1	0	0	0
8276	14	1921	"GRAHAM, Hon. George Perry"	"1921-12-06"	1859		"editor"		"ESSEX SOUTH"	"Ontario"	4968	40.142212	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	5	0	0	0
3418	14	1921	"CASGRAIN, Pierre-Fran�����ois"	"1921-12-06"	1886		"lawyer"		"CHARLEVOIX--MONTMORENCY"	"Quebec"	7727	72.697334	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	1	4	0	0	0
3776	14	1921	"CHISHOLM, Alexander William"	"1921-12-06"	1869		"physician"		"INVERNESS"	"Nova Scotia"	4650	52.973343	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	3	0	0	0
28921	14	1921	"STEWART, Dugald"	"1921-12-06"			"physician"		"LUNENBURG"	"Nova Scotia"	4541	36.503216	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	3	0	0	0
24544	14	1921	"NESBITT, Edward Walter"	"1921-12-06"			"real estate and insurance agent"		"OXFORD NORTH"	"Ontario"	4053	33.43232	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	6	0	0	0
5958	14	1921	"DUCHARME, C.-Romulus"	"1921-12-06"			"lawyer"		"PORTNEUF"	"Quebec"	1475	13.215662	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
9625	14	1921	"HOOKWAY, Alfred Ernest"	"1921-12-06"			"railway conductor"		"ELGIN WEST"	"Ontario"	4013	33.41104	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	7	0	0	0
23477	14	1921	"MCTAGGART, Neil Hamon"	"1921-12-06"	1882		"farmer"		"MAPLE CREEK"	"Saskatchewan"	13344	78.42031	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	0	0		0	0	8	0	0	0
23644	14	1921	"MEWBURN, Hon. Sydney Chilton"	"1921-12-06"	1863		"lawyer"		"HAMILTON EAST"	"Ontario"	6320	41.895924	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	1	4	0	0	0
8078	14	1921	"GOHIER, Jean-Baptiste Hercule"	"1921-12-06"			"notary"		"JACQUES CARTIER"	"Quebec"	9227	30.82551	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	4	0	0	0
28374	14	1921	"SMITH, Arthur Leroy"	"1921-12-06"			"King's Counsel"		"EAST CALGARY"	"Alberta"	4237	30.143711	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	1	6	0	0	0
30534	14	1921	"WALLACE, Joseph Sylvester"	"1921-12-06"			"advertising writer"		"HALIFAX"	"Nova Scotia"	3763	6.219218	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	0	0	0		0	0	5	0	0	0
28311	14	1921	"SLADE, Frederick John"	"1921-12-06"			"farmer"		"NORTHUMBERLAND"	"Ontario"	6073	41.312923	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
6109	14	1921	"DUNN, Thomas"	"1921-12-06"			"workingman"		"SELKIRK"	"Manitoba"	1425	9.59273	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	5	1	0	0	0		0	0	4	0	0	0
23008	14	1921	"MCGIBBON, Peter Robert"	"1921-12-06"	1854		"lumberman"		"ARGENTEUIL"	"Quebec"	3674	50.689846	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	9	0	0	0
27015	14	1921	"ROBINSON, John Thomas"	"1921-12-06"			"broker"		"CARIBOO"	"British Columbia"	3879	35.059654	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	1	0	0	0
781	14	1921	"BALDWIN, Porter Lloyd"	"1921-12-06"			"manufacturer"		"STANSTEAD"	"Quebec"	3104	31.099089	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	9	0	0	0
19017	14	1921	"KNOX, Andrew"	"1921-12-06"	1866		"farmer"		"PRINCE ALBERT"	"Saskatchewan"	8525	53.602867	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
29145	14	1921	"SUTHERLAND, Donald"	"1921-12-06"	1863		"farmer"		"OXFORD SOUTH"	"Ontario"	4476	39.93576	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
26444	14	1921	"RANKIN, James Palmer"	"1921-12-06"	1855		"physician"		"PERTH NORTH"	"Ontario"	6030	40.939644	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	3	0	0	0
12071	14	1921	"JOHNSTON, John Frederick"	"1921-12-06"	1876		"farmer"		"LAST MOUNTAIN"	"Saskatchewan"	11024	87.65206	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	1	1	0		0	0	8	0	0	0
4803	14	1921	"CURRIE, John Alister"	"1921-12-06"			"ironmaster"		"SIMCOE NORTH"	"Ontario"	4489	43.523365	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	8	0	0	0
1004	14	1921	"BAXTER, Hon. John Babington"	"1921-12-06"	1868		"barrister"		"ST. JOHN--ALBERT"	"New Brunswick"	11646	25.9764	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	1	0	0		0	1	4	0	0	0
21912	14	1921	"MACKINNON, James Anderson"	"1921-12-06"			"farmer"		"CUMBERLAND"	"Nova Scotia"	3094	17.922726	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
26604	14	1921	"REID, Wiliam Harper"	"1921-12-06"			"physician"		"BRANT"	"Ontario"	3150	38.869694	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	3	0	0	0
24237	14	1921	"MOTHERWELL, Hon. William Richard"	"1921-12-06"	1860		"farmer"		"REGINA"	"Saskatchewan"	7786	44.899372	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	8	0	0	0
9506	14	1921	"HODGINS, Archie Latimer"	"1921-12-06"	1876		"farmer"		"MIDDLESEX EAST"	"Ontario"	4414	41.32959	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	0	0		0	0	8	0	0	0
22018	14	1921	"MACNUTT, Thomas"	"1921-12-06"			"farmer"		"SALTCOATS"	"Saskatchewan"	1714	15.532397	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	8	0	0	0
20316	14	1921	"LALIBERT�����, Wilfrid"	"1921-12-06"			"lawyer"		"DRUMMOND--ARTHABASKA"	"Quebec"	1902	12.008334	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	1	4	0	0	0
31092	14	1921	"WILLIS, Richard Gardiner"	"1921-12-06"			"farmer"		"SOURIS"	"Manitoba"	3714	33.477554	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	8	0	0	0
22306	14	1921	"MARCILE, Joseph-Edmond"	"1921-12-06"	1854		"merchant"		"BAGOT"	"Quebec"	4004	56.505787	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	6	0	0	0
26176	14	1921	"PRICE, Otto Baird"	"1921-12-06"			"dentist"		"WESTMORLAND"	"New Brunswick"	4884	23.721405	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	3	0	0	0
25118	14	1921	"PALMER, Roland Hill"	"1921-12-06"			"secretary"		"YORK SOUTH"	"Ontario"	3276	15.125352	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	1	0	0	0
26600	14	1921	"REID, Thomas Albert Victor"	"1921-12-06"					"DURHAM"	"Ontario"	3936	31.530882	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0			0	0	0
28376	14	1921	"SMITH, Benjamin Franklin"	"1921-12-06"			"merchant"		"VICTORIA--CARLETON"	"New Brunswick"	5361	45.532528	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	6	0	0	0
7521	14	1921	"GARDINER, Robert"	"1921-12-06"	1879		"farmer"		"MEDICINE HAT"	"Alberta"	10295	72.86948	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
5218	14	1921	"DELISLE, Michel-Sim�����on"	"1921-12-06"	1856		"pensioner"		"PORTNEUF"	"Quebec"	9021	80.82609	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	6	0	0	0
6990	14	1921	"FOREST, Alfred"	"1921-12-06"			"lawyer"		"L'ASSOMPTION--MONTCALM"	"Quebec"	1626	16.680346	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	1	4	0	0	0
21524	14	1921	"LOVELACE, Edwin John"	"1921-12-06"			"journalist"		"LINCOLN"	"Ontario"	6212	35.773106	"Labour"	"Labour"	"Third_Party"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	5	0	0	0
2147	14	1921	"BOULAY, Joseph"	"1921-12-06"			"physician"		"BROME"	"Quebec"	2163	36.4694	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	3	0	0	0
27889	14	1921	"S�����GUIN, Paul-Arthur"	"1921-12-06"	1875		"notary"		"L'ASSOMPTION--MONTCALM"	"Quebec"	7408	75.99508	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	1	1	0		0	1	4	0	0	0
21935	14	1921	"MACLAREN, Murray"	"1921-12-06"	1861		"physician"		"ST. JOHN--ALBERT"	"New Brunswick"	10901	24.314678	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	6	1	1	0	0		0	0	3	0	0	0
26150	14	1921	"PRESTON, W.T.R."	"1921-12-06"			"journalist"		"DURHAM"	"Ontario"	3441	27.565489	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	5	0	0	0
29474	14	1921	"TH�����ORET, Aglibert"	"1921-12-06"			"farmer"		"LAVAL--TWO MOUNTAINS"	"Quebec"	3479	34.589382	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	8	0	0	0
24921	14	1921	"OLIVER, Hon. Frank"	"1921-12-06"			"publisher"		"EDMONTON WEST"	"Alberta"	8603	37.315117	"Liberal"	"Liberal"	"Liberal"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	0	0		0	0	5	0	0	0
8217	14	1921	"GOULD, Oliver Robert"	"1921-12-06"	1874		"farmer"		"ASSINIBOIA"	"Saskatchewan"	6549	56.354874	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
21962	14	1921	"MACLEAN, William Findlay"	"1921-12-06"	1854		"farmer"		"YORK SOUTH"	"Ontario"	10368	47.869247	"Independent Conservative"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	1	1	0		0	0	8	0	0	0
24612	14	1921	"NICHOLSON, George Brecken"	"1921-12-06"			"lumberman"		"ALGOMA EAST"	"Ontario"	4194	34.108654	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	9	0	0	0
792	14	1921	"BALL, Robert James"	"1921-12-06"			"schoolteacher"		"GREY SOUTHEAST"	"Ontario"	4360	31.241043	"Conservative"	"Conservative"	"Conservative"	"Liberal Party of Canada"	"Liberal"	"Liberal"	3	1	0	1	0		0	0	4	0	0	0
1097	14	1921	"BEAUDRY, Hormisdas"	"1921-12-06"			"farmer"		"SHEFFORD"	"Quebec"	2636	29.439356	"Independent"	"Independent"	"Independent"	"Liberal Party of Canada"	"Liberal"	"Liberal"	2	1	0	0	0		0	0	8	0	0	0
28746	14	1921	"STALEY, Joseph Henry"	"1921-12-06"			"railway employee"		"WELLAND"	"Ontario"	3437	16.248287	"Progressive"	"Progressive"	"Progressive"	"Liberal Party of Canada"	"Liberal"	"Liberal"	4	1	0	0	0		0	0	7	0	0	0
